jaccard,a,b,classA,classB
0.671,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.671,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.671,/servicii/cazier-judiciar-online/oradea,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.671,/servicii/cazier-judiciar-online/resita,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.671,/servicii/cazier-judiciar-online/suceava,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6709,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6709,/servicii/cazier-judiciar-online/drobeta-turnu-severin,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6708,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/cluj-napoca,location: cazier oraș,location: cazier oraș
0.6708,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/cluj-napoca,location: cazier oraș,location: cazier oraș
0.6708,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6706,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6706,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6706,/servicii/cazier-judiciar-online/pitesti,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6706,/servicii/cazier-judiciar-online/sibiu,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6705,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6704,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6703,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/drobeta-turnu-severin,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6703,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6701,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6701,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/sibiu,location: cazier oraș,location: cazier oraș
0.6701,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6701,/servicii/cazier-judiciar-online/drobeta-turnu-severin,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.67,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.67,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6699,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.6699,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6699,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6699,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6699,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/calarasi,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/craiova,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6697,/servicii/cazier-judiciar-online/tulcea,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6695,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/arad,location: cazier oraș,location: cazier oraș
0.6695,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6695,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6695,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6695,/servicii/cazier-judiciar-online/resita,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6693,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6693,/servicii/cazier-judiciar-online/focsani,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.6693,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/sibiu,location: cazier oraș,location: cazier oraș
0.6691,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6691,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6691,/servicii/cazier-judiciar-online/slatina,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6689,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6689,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6689,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6689,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6689,/servicii/cazier-judiciar-online/ramnicu-valcea,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6689,/servicii/extras-de-carte-funciara/satu-mare,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6687,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6687,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6687,/servicii/cazier-judiciar-online/pitesti,/servicii/cazier-judiciar-online/sibiu,location: cazier oraș,location: cazier oraș
0.6687,/servicii/cazier-judiciar-online/suceava,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/botosani,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/cluj-napoca,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/sfantu-gheorghe,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6685,/servicii/cazier-judiciar-online/targu-jiu,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6683,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6683,/servicii/cazier-judiciar-online/oradea,/servicii/cazier-judiciar-online/resita,location: cazier oraș,location: cazier oraș
0.6683,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6683,/servicii/cazier-judiciar-online/targoviste,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6682,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6681,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/braila,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/botosani,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/craiova,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6681,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/giurgiu,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/resita,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/braila,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/piatra-neamt,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/pitesti,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/pitesti,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6679,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/satu-mare,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6677,/servicii/cazier-judiciar-online/sibiu,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6675,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6675,/servicii/cazier-judiciar-online/satu-mare,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6674,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6673,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/resita,location: cazier oraș,location: cazier oraș
0.6673,/servicii/cazier-judiciar-online/oradea,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6671,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.6671,/servicii/cazier-judiciar-online/pitesti,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6669,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6667,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/sibiu,location: cazier oraș,location: cazier oraș
0.6667,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.6667,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/sibiu,location: cazier oraș,location: cazier oraș
0.6665,/servicii/cazier-judiciar-online/arad,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6665,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/galati,location: cazier oraș,location: cazier oraș
0.6665,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6665,/servicii/cazier-judiciar-online/oradea,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6663,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6663,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6663,/servicii/cazier-judiciar-online/giurgiu,/servicii/cazier-judiciar-online/timisoara,location: cazier oraș,location: cazier oraș
0.6661,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6659,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
